code,H,K,L,Mult,wi,Ai,mu_i,intensity,L_gamma_i,G_sigma2_i,a=9.410770,b=9.410770,c=9.410770,alpha=90.000000,beta=90.000000,gamma=90.000000
0,0.0,0.0,-2.0,6,523.5662994202659,0.9996975115789722,18.844060751369156,228.19223036721763,0.7392660234894047,0.0005
1,0.0,0.0,-2.0,6,216.4799243300297,0.9999625387417973,18.891225565038276,96.27898634543516,0.7164597370576743,0.0009577607370583678
0,1.0,-1.0,2.0,48,2185.1026397670757,0.9204507767612375,23.13207250436565,1993.2250933108878,1.6511639596634808,0.001865602660801973
1,1.0,-1.0,2.0,48,590.7924725973438,0.8376089669433061,23.19024023173311,1746.723461322358,0.4638718316589855,0.0007398279901438683
0,-1.0,0.0,3.0,24,277.4358867343424,0.9861418940595429,30.002579720048598,178.9189292244886,0.6259235585052205,0.001486275186086363
1,-1.0,0.0,3.0,24,50.39388155675697,0.899944025418778,30.078747626047406,171.73279829271385,0.17653494066116382,0.0005
0,2.0,-2.0,2.0,24,5633.690478364813,0.8121078157680277,32.94389677428615,16959.844008822423,0.16974321572966822,0.0025392457841261306
1,2.0,-2.0,2.0,24,2493.6021290429603,0.8341063832905633,33.02794186054186,9649.790791440279,0.13439471243723106,0.001220671134876522
0,3.0,-1.0,2.0,48,177.19655256989304,0.9843525348915266,35.66851727835933,411.899980109947,0.15094326909757722,0.0006298718022779629
1,3.0,-1.0,2.0,48,386.57132907352974,0.944460854064426,35.75996686973914,451.2321391431908,0.40852854235863023,0.0026381497720610854
0,-4.0,0.0,0.0,6,1595.04091927439,0.8526502718525767,38.22336669410841,2935.585859404618,0.5182917979195257,0.0019929051062909124
1,-4.0,0.0,0.0,6,482.15468106774796,0.8334698846272153,38.32186336099279,1789.3317313916377,0.1825100487001214,0.0008660738879716631
0,3.0,-3.0,0.0,24,29.141571384991458,0.9956563144225653,40.64101984841985,72.76889738892613,0.1308047373774466,0.000545730810165731
1,3.0,-3.0,0.0,24,31.832041332131364,0.9905400957119439,40.74628649289815,79.17416270829268,0.1349709946075626,0.000623006591578175
0,-2.0,0.0,4.0,24,81.8151493547648,0.9971679655848111,42.94518962287915,130.67898476212437,0.20521391484151774,0.0005
1,-2.0,0.0,4.0,24,43.118498620814265,0.9964280815260951,43.05700800803804,111.57131070175919,0.12468341805647651,0.0010620950333559778
0,-3.0,-3.0,-2.0,24,488.7314395822649,0.8571698184367375,45.153782081775795,1118.7639096546425,0.31206198896396253,0.0016221026258833413
1,-3.0,-3.0,-2.0,24,267.03638607668756,0.7759406150030335,45.271978834062196,811.7524901658182,0.2760901596528625,0.0017361476279562508
0,4.0,2.0,-2.0,48,124.90953340007678,0.9728403495207829,47.28071940746706,290.3223652640741,0.1661658973026811,0.0005531998240910767
1,4.0,2.0,-2.0,48,44.26005476086951,0.9436172112633308,47.40515647388168,133.60520451662774,0.14923357528744063,0.0005
0,-5.0,0.0,-1.0,24,1345.1581095440993,0.8821751376407568,49.337088413794135,1743.0059795065965,0.5191386692538225,0.0038776125282954906
1,-5.0,0.0,-1.0,24,572.6650784381363,0.9144713094964486,49.46765632453714,1242.7046886657088,0.23568256170497612,0.0013318456589590094
0,5.0,2.0,1.0,48,562.2557284732823,0.9691982264745255,53.27258800012473,758.5918272647097,0.3347494085871669,0.0008258689765734558
1,5.0,2.0,1.0,48,411.1418113148759,0.9582732907414063,53.415180334636894,363.0887694547199,0.5398248333450971,0.0027390131619294896
0,4.0,0.0,4.0,12,3949.131207290852,0.8709341093326742,55.16540645470646,5564.2489382199565,0.4234844205665731,0.00465908173120446
1,4.0,0.0,4.0,12,1840.6489232984027,0.8830959043215604,55.31392976189936,3454.0113937597307,0.323670800676074,0.002140505285628066
0,3.0,0.0,-5.0,24,985.6227170011374,0.8943618627906985,57.015657431327405,597.4002286563781,0.787084276334532,0.029729585464606318
1,3.0,0.0,-5.0,24,399.7088361056236,0.9467799233836183,57.17007856422082,276.46972256143823,0.5833831099600844,0.01470467455581011
0,-2.0,4.0,4.0,24,61.40197892944034,0.9425525456860578,58.82790166492768,217.2397575549158,0.1193858987696478,0.0005
1,-2.0,4.0,4.0,24,40.679033324487605,0.9491148988837904,58.98820110191574,102.19693557018448,0.18829998844410029,0.0005
0,-6.0,1.0,1.0,24,475.8076763287244,0.9435314876036377,60.60610083467366,737.0768912673454,0.30249638589697636,0.001640181204806997
1,-6.0,1.0,1.0,24,120.86835306834911,0.9461494967239935,60.77227143394257,202.5553786690721,0.3426944347045231,0.0007265632462087894
0,0.0,-2.0,-6.0,24,39.52345346880225,0.9934675364922116,62.353729193511455,105.38188089119082,0.1228245336334541,0.0008083831715802317
1,0.0,-2.0,-6.0,24,48.42246518137635,0.9694743672654869,62.52577523181279,175.48593661803494,0.09828904034475748,0.0006320104751174147
0,-4.0,5.0,1.0,48,515.4914563291022,0.9051642865471502,64.07386043132428,1224.8180441428963,0.21951855012042795,0.0012655807614066125
1,-4.0,5.0,1.0,48,189.90414937984636,0.9432349059999331,64.25179686872531,506.06877618559577,0.16772069700301556,0.0006702325838307972
0,6.0,2.0,-2.0,48,829.428166105774,0.8169181630246555,65.76923622314001,1687.040781480476,0.3328307595868894,0.003399493752346095
1,6.0,2.0,-2.0,48,357.89034957970495,0.8669972919900937,65.9530881512469,578.5438713309395,0.41313885699239306,0.003129131137139858
0,-3.0,-6.0,1.0,48,727.1772100713933,0.8734078500406807,67.44232102423487,972.5794037723336,0.4372933411722404,0.00517985434831444
1,-3.0,-6.0,1.0,48,89.35916039331734,0.9832345831314573,67.63212326668348,433.61271731197894,0.06727552982762357,0.0011143746648423823
0,4.0,4.0,-4.0,24,555.6569387204081,0.968619265834119,69.0953463962563,778.0108226586103,0.3414229558108805,0.0006342051094795763
1,4.0,4.0,-4.0,24,104.66023143251377,0.9871256551697875,69.29114323848944,256.339914987683,0.1373424003481638,0.0010119230721355424
0,0.0,-1.0,7.0,24,54.243740584820166,0.9974261823693716,70.73034726750986,149.39174620017226,0.11658476612331613,0.0011097655359399896
1,0.0,-1.0,7.0,24,99.63546650781015,0.981188014178577,70.9321922989807,191.59825553599052,0.1967551088985663,0.0005
0,6.0,0.0,4.0,24,138.3422697927658,0.9935771159740973,72.34919191239956,161.58587482163,0.2840582332516752,0.0021997443924178595
1,6.0,0.0,4.0,24,72.87431543169727,0.9043586820698829,72.55714796900517,133.01559618027852,0.31330962910075444,0.001771709885775526
0,-3.0,-6.0,3.0,48,85.68612694483592,0.9876037817840825,73.95360699437423,186.8873532628163,0.15688392677080215,0.0007782769515679471
1,-3.0,-6.0,3.0,48,143.0880647789425,0.991358436600639,74.16774619257457,66.56658662515721,0.8375235412760552,0.0015196053495112583
